508.11	245.8	3219.6	2874.6
3.20	2976.0	395.7	0.1
1643.00	-1328.5	-3776.4	-6333.8
9.06	5945.6	5196.0	2564.8
6.17	804.2	-3780.4	-3627.6
1447.81	9551.7	3022.7	-4985.0
4.12	1575.6	-1834.0	-8271.0
3.23	2031.6	1695.5	-630.4
16.08	-1412.9	5132.4	-379.0
1455.01	4293.8	829.5	-1130.2
10.56	5867.0	-4193.9	188.9
469.77	-67.9	-4562.3	-3674.5
6.24	4861.1	1352.3	996.1
14.83	1812.8	8276.6	-2491.7
13.46	588.6	8041.7	3202.4
1322.87	4553.5	1200.2	972.5
6.58	3408.3	633.6	-485.2
14.64	3419.1	1173.4	335.6
1771.60	3392.8	-1980.1	1559.7
374.39	-2523.5	2929.1	-2736.4
367.88	4039.9	2549.3	-203.5
1359.73	1272.9	3300.1	-6074.1
13.71	3241.1	-1243.0	3434.7
11.80	-3583.0	-294.4	-4245.6
1262.95	3744.0	1028.7	51.3
11.36	2885.4	103.2	592.1
1774.26	2831.1	2554.1	1529.2
1550.16	8531.6	224.4	4788.6
11.94	6784.8	-1459.7	-3702.4
1666.75	4563.1	-394.9	175.4
36.48	5553.2	2273.0	-352.8
8.34	-1397.3	7797.0	3079.6
9.46	4179.8	-6431.2	-4588.7
3.60	1763.2	-596.0	-1243.4
10.87	7123.1	1459.7	-2205.8
14.41	3905.3	309.8	-358.5
796.43	2842.6	-1653.4	1699.2
12.02	2214.8	3341.1	2499.0
251.54	3852.6	3199.0	-5614.9
15.65	948.3	-4489.1	2823.0
8.35	4569.0	1626.6	-483.1
1715.73	7617.7	-474.7	352.4
1205.16	4318.2	1069.6	1074.8
554.33	3062.0	-320.9	-2496.1
1869.17	2470.2	3582.1	6594.6
1544.05	6149.0	3983.1	887.4
586.53	5846.8	2177.6	1900.0
4.14	935.6	-5765.7	4428.7
1371.57	-579.9	6813.5	-2449.7
1751.18	6471.6	1952.5	-1414.6
108.93	3733.9	7747.4	5990.0
966.19	4340.6	6412.6	-5640.9
339.24	-1193.4	3619.9	-5969.8
1171.55	1577.6	1337.2	-7863.1
620.94	5735.6	-2695.4	4010.3
16.77	4653.3	924.7	85.3
1207.58	1271.9	-7022.1	2160.3
202.84	5219.7	731.1	271.6
12.77	844.3	6575.3	-5922.4
301.84	1835.6	5154.0	4097.9
434.22	4940.6	8795.7	-543.6
8.71	10980.4	-808.4	-4414.5
14.43	2940.9	-489.1	-929.9
855.84	8319.3	6754.3	3333.3
11.15	9511.5	3368.1	2518.7
1071.30	5665.5	-1370.4	-462.1
1272.57	23.3	-3305.8	1110.2
12.32	2440.5	3924.2	-651.7
9.51	626.1	140.0	-128.9
725.71	4672.6	-1705.4	-3713.9
1250.73	-199.4	5235.8	-4096.7
586.42	4928.0	3647.1	-2079.0
1901.39	7481.6	1679.6	3566.9
679.15	5348.2	-2601.1	-810.3
14.29	5921.6	-1178.3	776.4
10.72	2045.5	-3147.5	-5137.0
1319.39	6243.3	546.3	925.9
1124.76	5738.6	1630.0	-130.4
10.66	6970.5	1601.0	-612.5
428.92	9113.2	-2938.6	-3638.7
1702.19	4493.1	-46.5	2405.4
8.54	7157.1	-1081.5	-5367.3
619.53	1272.0	768.8	407.2
10.63	4014.0	-1841.0	-3662.8
1012.95	3150.9	-1061.0	1222.0
356.51	7159.1	-1417.4	235.4
17.14	5014.8	-1.8	-669.6
5.64	11496.9	1998.2	-5809.8
1167.44	8130.9	2123.4	-1773.9
11.23	2098.0	1613.5	3582.9
12.77	8022.0	5445.0	-3084.6
1149.09	7468.2	3529.6	-1099.8
10.44	5539.9	1108.4	1528.3
36.19	9551.6	5964.2	-3466.6
16.02	1927.0	7316.9	1415.8
407.05	6325.8	610.2	-73.9
11.91	8136.9	1445.9	-1667.9
9.02	2573.8	-4055.6	-894.9
1627.51	6698.2	1221.9	711.7
1934.92	8211.5	1697.7	92.3
12.87	1191.2	1228.7	-5570.1
665.08	13126.0	5228.0	-2716.8
1207.45	7104.6	2365.3	63.6
1313.67	14857.3	497.8	-958.6
1879.95	7288.7	2074.1	775.4
11.41	6605.1	2085.0	-83.7
1009.94	6853.5	2003.5	150.5
13.62	6699.7	1653.8	1015.2
7.71	4637.6	-4450.5	-1618.0
222.62	2823.0	4948.7	-5686.2
1430.61	5890.9	3361.2	1090.5
940.82	7117.6	4356.9	-1516.9
1657.34	2555.9	8813.1	-946.5
8.24	7387.5	176.2	-2515.0
85.37	2740.4	-328.1	-3682.0
14.67	6738.8	-2483.2	5693.9
12.06	5442.0	-111.9	-5682.5
1825.82	13789.1	-3729.4	-1759.9
6.63	1874.4	4153.6	5033.0
599.03	1679.1	8165.0	1614.7
13.77	6091.1	-580.2	-3357.0
864.32	4811.0	-3323.5	3457.2
12.92	5091.8	5653.8	8223.5
505.53	6221.3	-2502.4	3714.9
1787.64	2426.1	-3080.9	432.7
1963.73	5393.7	659.8	1524.5
9.55	15318.1	2073.7	1473.2
5.44	5541.1	3938.4	5469.5
8.21	7681.1	3154.3	586.0
11.80	6697.1	3844.4	755.3
738.69	3094.6	9091.8	-1245.4
12.76	7709.8	2162.0	-507.2
10.66	13503.8	6746.6	-163.7
8.05	7705.6	2514.9	-129.4
671.33	7235.6	-1861.2	7826.0
221.77	3670.5	-4348.0	-854.3
1274.56	7568.6	3828.1	-918.4
1696.49	8070.0	6545.8	3786.4
1681.02	11959.7	-965.8	2080.4
5.84	8744.8	-2068.9	-5970.3
10.31	9932.3	-284.3	6830.4
1628.05	11667.9	4061.3	1362.9
15.51	8929.4	6654.3	-1776.3
5.61	11920.2	-1001.3	-104.0
9.75	6868.1	3235.5	-2291.8
1765.70	10138.8	7151.7	-1209.9
301.89	15511.5	4830.0	-3422.3
898.85	9155.5	3895.3	-727.9
11.86	11297.1	5039.4	7220.7
15.19	6266.4	7483.8	5027.1
9.84	7357.1	5748.7	5367.5
1242.40	5232.9	-1359.9	-4853.2
1684.94	12174.3	580.0	-1950.0
4.98	7661.3	1678.4	1609.2
9.73	2368.6	-1781.4	428.8
1889.65	10176.6	-688.2	-2534.0
786.69	8353.7	377.1	2662.6
545.73	13772.8	7990.9	-665.7
10.85	5199.7	5769.2	5468.1
15.43	12604.8	-753.2	2507.2
1305.41	10664.8	1071.5	1635.4
1985.63	3531.9	5734.4	4607.7
13.46	10720.3	6623.6	2730.6
6.46	2769.8	4958.8	-1158.5
1982.09	10401.9	8209.6	-2588.0
8.52	11387.7	4312.8	3701.0
11.34	3853.2	2682.9	5371.6
9.07	9103.9	3185.2	-1484.0
751.04	12013.9	617.3	1740.9
12.96	5641.5	10160.8	-727.6
1664.12	10212.6	5069.4	2576.1
11.97	6057.8	5902.1	-2986.8
1043.33	9543.4	3602.9	1631.2
1824.63	11166.6	883.2	313.0
7.73	12216.4	7450.0	5036.5
1421.57	4538.0	1698.8	217.2
13.66	8434.6	3514.7	-541.5
224.09	9429.2	4017.1	-314.4
663.34	7369.8	7797.1	-2488.1
497.54	7796.9	5550.9	719.5
973.17	7159.4	5595.4	-921.2
863.20	5657.3	8893.3	-4655.1
465.54	4711.9	6606.4	-6990.3
1197.42	10874.6	3103.7	-3414.0
5.90	7698.7	1587.2	1845.5
5.45	7158.4	1022.8	-3753.7
1992.42	10017.8	10699.4	-2536.6
4.86	7566.7	4792.7	-1882.7
965.37	5687.4	10578.1	-3935.3
16.79	9619.7	2882.8	820.4
10.96	12179.9	1960.6	4525.4
1458.12	11435.8	3266.8	3607.4
10.68	6040.8	4651.4	-4128.3
7.32	9217.1	5458.1	782.2
996.49	9036.4	-2674.1	-2563.4
508.64	12480.3	11246.1	-5299.0
1535.50	12434.5	6428.1	3546.2
10.43	10590.5	5030.8	-2424.3
1944.48	5873.1	4666.4	-254.5
1710.88	15174.4	462.1	-5268.1
15.99	12436.3	3881.6	-7170.5
1656.48	10506.9	4140.3	807.6
1368.38	10851.6	5192.4	551.9
11.25	7728.9	1778.2	-3675.0
10.76	10009.3	3936.7	648.6
1567.91	8300.1	3578.7	-941.9
8.89	12444.1	2841.5	-1748.5
295.91	4038.6	4725.7	-5250.5
1.62	3899.8	7181.2	1310.2
7.25	13990.4	7821.5	4296.6
1238.59	11371.8	5365.0	-1341.3
10.41	15263.9	1095.6	-1308.8
1138.75	13908.2	1875.3	-6850.6
9.52	9821.1	5171.9	161.3
1510.16	12367.7	7739.7	-1549.7
845.67	11917.3	4702.5	376.3
106.25	13509.3	5686.0	2375.9
1212.28	13168.4	6397.0	2448.5
1111.87	10569.8	5416.9	-120.6
715.55	11590.9	9957.5	-3522.3
14.03	10699.5	5903.6	-19.8
280.82	3864.0	6921.5	4737.8
1864.32	19235.9	5586.6	-1103.5
17.65	8204.9	1260.6	-2618.0
1545.51	9221.7	3094.3	-3092.2
122.06	11008.9	6456.7	-603.2
334.20	14475.4	7350.6	633.6
13.60	13541.8	3040.0	-949.6
6.77	9176.5	4317.8	-1431.2
195.13	9076.2	9142.5	-278.9
9.04	10584.1	5540.8	-945.8
11.23	6731.3	5639.1	1927.2
5.33	5116.1	3137.8	-4284.1
10.93	9465.3	10576.3	-2664.1
14.68	10004.7	3076.3	-1624.9
12.64	5371.1	5176.2	-1767.5
7.61	8476.7	6204.1	219.6
7.08	11776.2	9209.8	-3254.6
16.67	14943.8	3973.8	-271.2
1800.49	14920.4	7059.3	116.1
1210.08	12355.4	7845.4	-2184.5
15.93	7708.7	5229.9	-5879.9
371.96	12707.8	5757.6	-536.3
1591.05	12563.2	5684.6	1072.6
1645.33	14267.6	5005.9	-5135.7
1249.00	15407.9	3052.6	5079.7
10.56	11711.2	10406.5	-5276.7
9.84	10777.2	5523.2	1321.7
824.64	18931.9	3413.2	1655.8
811.98	9537.2	8284.8	-2935.5
174.10	10019.6	5166.3	1189.1
1262.26	10557.4	9361.3	-1286.3
10.89	15524.6	14038.5	1942.8
1314.97	11720.0	7001.7	324.9
1206.04	13943.9	6780.9	-2524.0
789.91	10517.8	7069.8	677.9
6.12	13973.4	6773.7	-4159.4
80.37	9669.4	3415.5	4815.4
10.10	7932.7	8917.2	-5891.0
378.47	9926.2	7986.5	38.8
9.83	14412.3	6117.2	-5614.7
8.65	14077.0	3858.2	-481.9
6.19	6487.6	4734.3	-5829.1
403.16	8677.0	7913.1	510.4
5.02	10903.1	7712.4	-52.4
133.60	12625.6	4921.2	-315.0
1906.24	16384.5	7791.9	2319.9
14.56	16424.9	13087.2	3331.0
198.11	10469.5	5706.4	931.6
12.23	15461.6	8400.2	1112.7
210.33	11427.2	3899.2	7614.9
6.83	13810.9	9830.0	-1549.4
814.65	10707.7	10069.8	-1771.3
8.15	10510.3	7778.2	-840.3
690.26	15041.3	9229.4	-1922.1
9.75	11617.9	7309.9	-934.3
3.64	13158.3	7269.6	1296.9
409.90	15953.4	9827.2	3378.0
1742.74	15947.0	11705.3	-1992.4
9.03	15585.8	10714.3	-3028.7
4.75	12037.4	8009.7	265.3
913.84	9123.2	9125.3	-4491.0
9.01	15298.9	10298.1	-810.7
1856.28	8699.4	10671.4	-3267.3
5.44	13808.2	12363.3	-4982.1
1941.34	10703.2	11808.2	3213.1
1618.14	11991.9	7489.4	128.5
15.98	7052.3	14693.0	2618.1
5.56	11778.4	8173.3	-1169.0
1218.25	10470.1	9323.0	-2769.7
1120.87	16668.7	11218.7	-6935.0
774.74	14744.2	11569.6	-1157.6
730.92	17795.4	14371.4	-2361.0
6.27	12715.0	7788.0	-881.7
1096.62	12892.0	7287.4	-1506.3
846.92	7163.7	7274.4	-1015.0
915.28	7947.3	6319.4	469.6
157.06	10349.6	10739.0	6230.4
1210.44	8693.8	6810.8	2732.6
4.35	18328.8	4692.8	-2165.8
12.00	11737.1	9216.1	833.7
12.74	10384.1	12631.3	-3737.4
768.35	17585.5	11267.3	-5987.1
535.09	10175.6	7459.0	-2399.7
3.10	9964.5	6132.0	3503.2
133.32	12773.5	8559.6	120.3
10.00	15907.7	12558.6	-630.6
9.71	14372.1	8600.2	3572.2
9.25	12402.5	8887.8	-339.8
3.16	8355.6	11308.6	-3799.3
10.24	15279.2	3236.4	5546.6
1397.89	14851.8	4626.1	-5729.7
5.96	9611.9	6293.4	-5451.8
11.59	14429.8	15277.5	1325.6
5.68	10411.4	7399.1	2302.9
1357.15	11082.8	8943.0	963.6
12.27	8953.2	9992.1	1761.8
186.31	14893.7	12983.2	-2091.0
1259.48	13014.4	9735.0	189.7
7.90	10746.0	12997.7	-2395.6
10.04	14307.9	13578.6	700.9
1297.83	14216.9	13995.1	3530.1
9.14	11798.6	9742.0	1453.5
10.68	12380.0	9697.9	-1079.4
1731.99	7656.3	14830.4	-3791.4
803.09	13239.3	9980.9	-251.1
244.79	19189.0	12959.1	-2122.8
12.72	12788.0	10219.3	17.2
906.29	8383.8	14094.1	2304.9
1877.62	12573.6	10230.9	133.0
11.38	10828.3	9737.8	4041.2
168.29	12877.4	9841.2	168.6
1839.83	9539.6	10879.4	754.4
6.55	12545.8	10295.8	-125.2
16.20	17508.0	7460.1	3656.0
1220.92	13291.8	9917.3	604.0
6.36	15057.5	8599.2	-708.2
1946.45	13062.2	9183.8	652.6
127.94	11589.3	8859.9	-926.7
92.10	18615.4	10813.2	-305.9
11.23	13639.0	7892.8	-5522.0
1882.28	11695.0	10057.6	170.7
436.09	18569.3	5273.6	395.8
12.19	13066.3	6564.1	5323.5
1482.71	11019.9	13578.7	-4313.4
12.00	12905.9	12518.2	111.5
250.71	10420.0	10415.9	-1550.1
11.74	19194.4	11086.9	-2189.8
2.22	15918.0	8741.3	2693.9
6.91	14437.2	13392.7	-505.4
838.83	18649.5	11573.1	-5107.8
8.78	14677.1	9693.0	229.1
1471.66	13099.8	12056.8	-633.4
7.53	13747.7	11429.1	120.2
13.04	14880.6	11817.2	1673.8
514.12	11774.3	11513.5	2406.1
877.25	12618.1	9926.5	2251.1
494.51	11866.8	12976.3	-7066.0
542.72	10052.7	9323.7	-2131.8
9.72	13163.7	12825.5	-1229.2
1993.45	14103.8	10912.8	959.6
10.85	14532.5	11751.9	-4105.3
688.88	8074.9	11679.5	-5084.4
11.50	13260.8	12542.5	9.1
9.73	15632.4	12515.7	608.2
726.54	16525.3	14044.7	2223.0
6.81	13380.7	11868.0	-535.5
1104.99	13318.9	14998.0	2998.9
120.49	13786.3	13212.7	143.1
9.38	10795.9	12529.2	-1035.6
126.50	11407.0	12820.6	1826.7
12.12	13155.7	12094.9	121.2
164.79	14757.9	9163.1	1809.5
11.43	13323.0	13948.3	47.7
14.70	12957.4	14983.5	3851.8
934.74	12207.2	12023.9	1060.5
7.45	13669.6	18620.8	2503.8
5.15	14127.5	13121.8	-1051.4
11.99	12152.6	12768.0	-1330.8
12.62	15339.9	12710.8	-687.0
11.43	9880.7	19396.5	620.9
12.81	20590.7	15212.3	-1410.5
390.10	5716.5	15056.3	-2217.8
6.42	14808.4	13273.4	1714.0
328.08	14395.7	13646.1	477.3
75.08	15223.5	14485.3	-1357.9
8.57	9088.1	19222.8	1381.4
716.52	12669.1	14519.8	-1981.7
11.85	8368.9	18298.5	3440.9
7.82	17134.1	18228.0	-70.2
12.21	11280.4	11631.0	-1462.4
6.89	11489.4	17474.6	535.7
14.25	8576.1	18222.2	-3893.8
4.47	11018.4	12154.6	193.5
175.66	12875.1	16468.4	-2672.9
13.54	12496.3	11823.6	-5615.7
9.54	18043.3	17159.5	-2961.4
982.50	13026.3	13715.9	221.5
264.47	12876.2	18745.4	4076.5
9.42	12104.1	10236.8	-3421.7
821.33	11822.8	13380.0	55.0
1600.18	17423.3	17325.5	1598.2
11.20	13569.7	13077.0	-306.5
1660.91	12824.2	14959.3	-519.4
1793.64	14251.8	10941.5	3335.0
1778.43	14277.7	11772.6	3088.0
11.42	19446.3	10260.4	-2203.1
11.25	15881.2	20057.6	1927.8
11.64	13686.8	14514.2	-90.7
16.01	15067.1	13768.5	-1496.3
15.99	7713.5	16845.1	1350.2
12.05	13412.6	15142.8	3.3
1959.38	15769.0	17143.3	-625.0
13.42	13196.3	15217.6	-70.3
16.29	9014.1	12992.8	1207.2
9.50	11681.1	10202.4	1779.8
1851.52	8050.6	18948.1	-2272.8
1161.85	9621.4	21327.5	2334.1
1157.74	10077.1	14580.7	2635.8
7.03	14407.3	12744.0	5266.1
1981.25	12271.5	15339.1	-543.0
10.21	11153.9	16936.2	-7539.4
10.49	13311.5	15120.9	-123.1
617.90	11337.5	17167.2	-817.1
1049.23	13351.4	11963.0	-6138.6
12.98	18502.6	12977.4	3725.1
10.49	13943.4	10371.0	-4043.1
7.30	15620.9	13362.9	-508.9
824.61	13989.3	15012.3	458.5
243.77	9548.2	19052.3	-243.7
1440.26	11783.1	15585.3	2313.1
11.12	7173.4	17566.8	-4644.3
11.83	12730.0	17751.8	554.9
3.55	11388.6	16114.9	76.0
624.38	13613.9	17108.1	-786.3
655.06	11847.2	15645.4	544.3
33.74	9975.3	13661.9	-2326.5
9.12	14028.0	15238.3	100.1
923.00	8675.7	19771.0	1605.1
16.59	17136.6	16080.2	-1087.4
11.47	19752.6	16604.6	1850.9
7.58	13118.1	13254.6	-4086.3
9.12	13627.0	22497.7	-372.5
11.64	8077.7	13853.5	-2161.7
730.02	12381.3	16831.0	-1280.2
1863.64	15669.5	14374.2	-1918.3
524.45	10707.3	12516.4	-2980.8
7.75	7212.8	13851.5	-2411.9
6.69	14990.0	11732.1	-1983.3
1500.01	12267.5	14711.5	-1619.9
7.85	16962.0	21489.2	4586.8
1012.75	9709.7	17646.9	181.9
138.47	10912.5	18676.7	-490.8
6.03	12997.2	20412.5	-4039.7
4.45	10800.6	19220.9	-3975.1
287.87	16803.3	13827.9	-5037.9
676.47	13254.1	19016.3	-1202.2
1098.81	13686.8	18272.9	233.7
1569.81	11890.9	16562.1	-533.1
599.22	12515.4	21124.8	3052.1
385.80	14673.5	21861.2	-21.4
548.66	15707.1	12826.8	-4313.0
15.94	13079.8	17609.1	195.3
14.47	10234.1	21603.3	-719.2
7.88	12068.4	16904.3	-146.7
643.47	15770.3	16870.7	-83.2
1749.42	15984.9	17251.0	-31.2
216.98	12492.5	18621.5	390.0
386.27	11410.4	19212.9	1496.0
16.83	15526.7	16127.9	464.9
1401.33	15699.2	14408.0	-2178.5
1314.59	13331.0	17797.5	-15.9
7.81	17846.7	17530.1	1993.8
148.28	20209.9	18465.7	2830.3
50.75	13107.1	20102.6	819.6
541.41	14548.9	18388.5	105.0
11.53	12935.3	19545.3	-538.3
11.63	12972.6	19683.6	417.4
1705.01	10526.1	21373.8	1374.3
649.87	13516.2	18789.3	-170.7
1807.22	12420.7	18769.2	2620.0
1390.84	14513.0	18538.4	-301.2
204.42	15840.7	16860.1	-475.6
604.01	11089.9	21853.4	-1395.0
1712.84	10457.3	17820.4	-3088.4
6.58	13068.3	19217.2	8.1
9.21	14313.2	22762.5	-419.1
5.50	13795.0	16439.4	2831.2
3.66	7582.1	18395.8	2896.3
4.44	13072.2	19204.7	-1.4
456.72	18149.4	19273.5	868.3
460.16	8892.8	14955.9	-645.4
8.47	14115.9	20259.3	-475.1
135.88	13508.6	20101.8	1059.3
1586.87	14932.5	20482.1	3878.0
1694.34	13439.2	15464.7	6939.4
1957.10	11861.9	20818.8	701.0
244.53	11170.4	18631.4	-4445.2
220.61	9754.0	17273.2	-4762.0
1560.21	9606.0	15821.2	1737.6
6.00	16962.8	16335.5	4799.4
1223.46	10573.2	21522.7	-174.0
1384.31	14031.4	23084.3	2627.8
1206.05	15511.9	16537.0	-4119.3
506.57	12024.5	18710.5	-1676.0
732.48	14955.8	18783.1	-6848.2
1500.23	12621.0	19019.9	-1996.4
74.19	16441.2	18610.3	-3703.7
1755.98	11007.4	21133.3	2843.2
12.07	11783.9	20431.0	1873.5
633.03	12231.9	21096.2	235.9
1804.15	11223.2	20341.9	2103.4
1076.12	12692.9	20656.7	-81.7
27.86	8497.7	18667.4	-3925.5
935.63	13255.6	22352.2	1552.2
10.97	16789.2	24013.0	-5266.2
552.76	12337.8	18028.6	-1974.9
9.56	9995.0	19065.4	2.1
1285.07	10548.1	27710.9	4199.4
257.79	10491.8	26083.5	3997.7
1111.07	16325.9	26541.0	2067.4
1341.60	12368.0	24285.5	-1212.7
10.90	16260.7	22491.8	-2841.6
519.06	10773.2	28555.9	2174.2
10.75	9656.3	22320.7	320.6
11.40	12140.2	21513.6	-681.9
14.41	14104.0	22034.9	954.7
7.81	13605.1	21436.8	2316.2
13.88	10099.4	22013.5	-401.1
55.65	14110.0	23135.6	1421.7
7.87	15741.5	26102.5	-1046.5
1374.29	10673.4	24554.0	6882.7
1753.88	11408.2	24211.3	-3185.7
447.88	12752.3	20882.5	-1151.1
6.48	13011.9	21613.7	-1014.8
1426.47	14349.0	23367.7	2314.5
9.89	15070.9	19442.7	4305.3
69.94	12542.4	25821.4	-242.4
14.24	8887.0	24817.9	1437.1
1632.52	12867.0	21991.6	-553.9
1873.55	9688.9	26818.5	-3141.6
213.80	11887.1	23408.4	8.6
634.71	12491.9	21026.9	-531.2
9.51	11142.0	19962.2	601.3
1790.70	10014.8	25776.8	3205.4
1723.88	11863.4	21952.7	-3453.7
1064.90	12322.9	23199.0	129.1
6.18	13242.8	21692.5	1992.2
7.78	8551.6	26074.1	-320.9
14.81	13129.3	23790.3	-1492.6
1059.73	5268.1	24611.3	-3593.0
16.46	17275.9	24178.8	-751.6
697.78	9477.6	26431.7	5700.8
1898.90	11852.5	23446.8	13.4
11.65	15921.0	20696.5	-2493.7
1714.69	13010.0	26969.8	4875.5
11.36	9084.7	21113.0	-6263.0
261.36	8417.9	21452.8	2526.7
7.37	16896.5	20048.9	-1067.2
903.00	11901.1	23411.8	4.1
929.32	14969.7	25522.6	3744.6
1070.34	13084.1	28554.6	-3768.2
11.97	13286.7	24230.4	2920.8
9.18	7362.9	19875.1	-1466.1
1523.02	9555.6	26473.8	-1613.8
1967.83	13282.5	26284.8	-3000.8
412.97	10721.7	25425.7	-266.1
10.97	10168.5	25181.3	-1227.2
630.02	13312.2	26223.0	-444.9
917.59	16662.3	24979.6	-968.5
8.21	8192.0	25104.7	3282.0
30.00	9532.6	20034.1	-2718.5
123.35	9252.5	21715.7	1802.5
1795.28	8631.6	23558.1	-2358.0
18.91	11622.3	24817.3	-317.1
1900.69	14891.4	29227.7	-1068.6
1930.54	10326.1	21934.8	-1580.4
1152.39	10664.6	30766.5	570.1
379.94	9690.8	26810.8	-140.3
3.36	6682.3	28289.0	3906.9
5.63	7220.9	27221.6	-585.6
1017.04	10600.4	25878.2	-216.6
9.55	11337.0	25179.5	-498.3
629.33	10778.2	27138.7	-512.5
12.49	12695.3	24091.3	2155.3
1318.01	7000.3	25283.4	-984.1
862.53	10815.6	25873.4	-606.0
13.23	10243.8	29849.4	710.1
13.97	10678.9	26183.6	7.2
1669.06	9143.3	28314.5	2360.2
1504.30	8880.3	24616.9	-9.2
1363.68	12479.3	32611.5	-1033.6
10.67	12460.6	27573.4	-836.4
1720.28	8854.5	33169.3	1583.9
11.35	9872.7	29135.9	-301.1
115.16	9911.2	28345.8	2365.2
181.27	11643.3	25368.2	976.8
663.17	10787.5	24778.5	993.5
9.90	9346.6	22948.8	5984.3
942.97	13341.5	21376.3	-4405.6
768.42	5168.7	23090.9	1919.4
93.75	7375.8	30398.0	-2422.1
7.20	10350.4	28386.9	562.8
10.24	8658.9	29061.7	-868.7
10.61	8132.0	27323.3	-1081.6
1889.91	13380.3	25695.6	1983.6
1788.33	9762.2	26722.1	-1042.7
223.56	12685.6	23444.1	797.9
885.88	6317.5	28701.5	832.7
1422.22	10366.6	28415.8	-3634.5
767.49	12770.0	26082.2	3819.9
1202.74	6662.1	25739.5	-4626.5
268.69	10383.3	27518.4	-564.3
13.44	11374.3	24871.7	-2256.4
